,loss,top_1_error,top_3_error,val_loss,val_top_1_error,val_top_3_error
33,1.4185302515442555,0.4280769337828343,0.20000002475885245,1.446291128226689,0.42742858614240375,0.18857145309448242
34,1.399436417923931,0.4250965409527414,0.19073361457544866,1.5819998592721305,0.4856156562771155,0.21864214371482577
35,1.3228472127364233,0.41000002049482787,0.16384618156231368,1.517321297100612,0.4491428732872009,0.19657145738601683
36,1.3459163159132004,0.4261538638518407,0.17000002643236747,1.4253506319863456,0.42514287063053674,0.17485717024121966
37,1.3583810174694428,0.4234615501302939,0.17423079621333343,1.501724248273032,0.42514287403651646,0.18057145391191756
38,1.3615417554974556,0.4246154014880841,0.18076925839369112,1.4801744274769335,0.42347526920678563,0.19792868215826492
39,1.3851109924923959,0.43127414388546154,0.18223940589713314,1.5132299712726047,0.45371429749897546,0.20800002472741264
40,1.281911663711071,0.41269232218082136,0.16807695134327963,1.6086033821105956,0.4480000138282776,0.2057143177304949
41,1.2889184527672255,0.3946154025884775,0.15961541063510454,1.4620886666434152,0.4434285828045436,0.18971431255340576
42,1.3523748878103037,0.42384616744059783,0.17692310133805642,1.4895087569026046,0.4303797664521616,0.20138092213862235
43,1.3537001844782095,0.42153847561432767,0.16730771614955023,1.4879837172372001,0.4445714405604771,0.18857145309448242
44,1.3014370786407279,0.418532835010396,0.16216218793714368,1.535779983656747,0.4662857174873352,0.23200002568108694
45,1.2574576299924116,0.3961538660984773,0.15423079408132112,1.4325420039040702,0.429714298248291,0.17942859615598405
46,1.3009272710635111,0.4107692488110982,0.16307694694170585,1.471724775292931,0.4338320029344328,0.20253167286841037
47,1.2701878771185875,0.39307693621286977,0.157692330961044,1.5185684766088212,0.44800001553126745,0.19885717119489396
48,1.3799689578322263,0.4280769395140501,0.1750000245296038,1.478260019847325,0.4320000171661377,0.19428574017116002
49,1.3247771610624541,0.4069498237725851,0.16795369280811442,1.5336544786180768,0.4274285878453936,0.19771430832999093
50,1.273867082137328,0.3950000170331735,0.15961540662325346,1.4100508740970066,0.4000000170298985,0.1565714580672128
51,1.2343391724503958,0.40000001856913936,0.1369231016590045,1.6278330564498902,0.49371429681777956,0.21600002731595722
52,1.2401548641232343,0.3880769432737277,0.1603846441094692,1.5414012312889098,0.45942857946668353,0.19885717460087368
53,1.3260488515863051,0.39307694137096405,0.16038463780513176,1.4839352471487863,0.43885715518678936,0.20914288418633598
54,1.3507453383856298,0.42548263935969144,0.18223940451633056,1.5690717101097107,0.44571429831641063,0.206857168674469
55,1.1582857634012516,0.36923079192638397,0.1415384847384233,1.5168781110218592,0.46171428986958096,0.19657145738601683
56,1.2333466651347966,0.38692310337836927,0.15192309881632143,1.5811144488198416,0.4731428759438651,0.2011428850037711
57,1.272509647676578,0.39884617580817294,0.1615384857241924,1.4241066275312382,0.43268125487965187,0.1887227023155423
58,1.2932806037939513,0.3888461715899981,0.15846156214292234,1.5409553936549596,0.4502857259341649,0.2045714497566223
59,1.3340126160949353,0.41891893387761353,0.1741312979271053,1.4141068850244796,0.44000001634870256,0.1851428781236921
60,1.1842180160948863,0.3784615569389783,0.1346154109789775,1.3758248805999755,0.41714286974498205,0.18057145731789725
61,1.2555674864695623,0.39961540412444335,0.15346156404568598,1.678743284508603,0.52128885050226,0.2531645827518371
62,1.255033012192983,0.40230771326101744,0.15615387432850325,1.465481357915061,0.41714286974498205,0.18057146072387695
63,1.2092109718001807,0.3830769377259108,0.13846156230339637,1.4892787899289812,0.43885716029575894,0.196571455683027
64,1.2751176322749223,0.3922780073287404,0.15444017906446714,1.5874940361295427,0.47085716213498796,0.19885716438293458
65,1.172277040206469,0.3650000232916612,0.13846156287651795,1.547494466957755,0.44649022790175724,0.21518990654665526
66,1.213352735225971,0.3842307902299441,0.15038463931817275,1.5219401938574655,0.4628571561404637,0.19885716778891427
67,1.222137603049095,0.3903846350999979,0.14807694863814574,1.4723149163382394,0.4262857266834804,0.1988571660859244
68,1.22244598200688,0.37884617023743117,0.1488461786737809,1.5221168415887014,0.4422857267516,0.21371430669512068
69,1.2607375802220524,0.38918920442404437,0.15675678158818984,1.5038161084347408,0.45224397544619405,0.19907942904701717
70,1.1307028703964674,0.35615386641942537,0.13692310337836927,1.4221200721604483,0.41257144383021765,0.1897143108504159
71,1.2623236626386642,0.374230787731134,0.14615387068344995,1.6090890509741647,0.47085714851106913,0.23200001886912755
72,1.1900705483097296,0.3723077137882893,0.13269233245116013,1.5539754067148481,0.43314287321908135,0.18400002036775862
73,1.2832176754107842,0.4111538632557942,0.15384618020974672,1.4598267190887135,0.42462602322889004,0.1749137203767467
74,1.197258859470084,0.37220079247555676,0.14169886742779647,1.5737043414797103,0.44114287410463604,0.18628574439457485
75,1.1360312751852548,0.3642307926829045,0.13423079366867358,1.5222117492130824,0.4137142998831613,0.18857145309448242
76,1.1620693372992368,0.3738461784445323,0.14115387086684889,1.6321070977619716,0.47085716213498796,0.20457145827157155
77,1.20387870990313,0.3792307864014919,0.14423079444811895,1.5600638389587402,0.432000013760158,0.18971431425639562
78,1.2042231617065577,0.3753846333577083,0.14076925756839606,1.509901135308402,0.45371429579598566,0.18742859874452864
79,1.2226606577519745,0.377992295850658,0.14826257083867048,1.6452314921787807,0.46857143810817176,0.20457145827157155
80,1.1295287147737467,0.35384617058130413,0.12153848489889732,1.449516760466151,0.4119678007993929,0.19332568452053706
81,1.1426279688110719,0.3650000198529317,0.13230771456773466,1.5582688774381366,0.47085715702601844,0.1897143074444362
